subscription_id,customer_id,plan_tier,subscription_start,subscription_status
47101,47101,Starter,2025-02-25,trial_only
47102,47102,Growth,2024-06-15,trial_only
47103,47103,Starter,2025-05-17,trial_only
47104,47104,Growth,2025-01-01,trial_only
47105,47105,Starter,2024-10-02,trial_only
47106,47106,Starter,2023-11-02,trial_only
47107,47107,Growth,2025-11-30,trial_only
47108,47108,Growth,2024-11-11,trial_only
47109,47109,Starter,2023-02-21,trial_only
47110,47110,Growth,2024-10-27,trial_only
47111,47111,Starter,2023-03-22,trial_only
47112,47112,Business,2025-12-05,trial_only
47113,47113,Starter,2024-02-21,trial_only
47114,47114,Starter,2023-08-06,active
47115,47115,Growth,2025-11-04,trial_only
47116,47116,Starter,2025-08-26,trial_only
47117,47117,Growth,2024-01-26,trial_only
47118,47118,Growth,2024-06-04,cancelled
47119,47119,Starter,2025-09-23,trial_only
47120,47120,Starter,2024-11-21,active
47121,47121,Starter,2025-12-10,active
47122,47122,Starter,2026-02-19,trial_only
47123,47123,Starter,2023-02-09,active
47124,47124,Starter,2024-03-14,trial_only
47125,47125,Business,2025-10-10,trial_only
47126,47126,Growth,2024-11-28,trial_only
47127,47127,Starter,2024-05-18,trial_only
47128,47128,Starter,2024-03-12,active
47129,47129,Starter,2023-05-04,trial_only
47130,47130,Growth,2024-10-08,trial_only
47131,47131,Starter,2025-01-13,active
47132,47132,Starter,2025-05-17,trial_only
47133,47133,Starter,2023-12-16,trial_only
47134,47134,Growth,2024-10-05,trial_only
47135,47135,Growth,2024-07-04,trial_only
47136,47136,Starter,2024-04-07,trial_only
47137,47137,Starter,2023-05-12,trial_only
47138,47138,Growth,2025-10-16,active
47139,47139,Growth,2026-01-06,trial_only
47140,47140,Starter,2025-01-26,active
47141,47141,Business,2024-05-17,trial_only
47142,47142,Growth,2024-09-24,trial_only
47143,47143,Business,2023-07-15,cancelled
47144,47144,Starter,2023-12-11,trial_only
47145,47145,Starter,2026-02-16,trial_only
47146,47146,Business,2025-03-15,trial_only
47147,47147,Starter,2024-07-27,trial_only
47148,47148,Growth,2025-11-20,trial_only
47149,47149,Starter,2024-05-25,trial_only
47150,47150,Starter,2023-02-18,trial_only
47151,47151,Growth,2025-01-04,trial_only
47152,47152,Growth,2025-09-15,cancelled
47153,47153,Business,2025-09-07,trial_only
47154,47154,Starter,2024-08-04,trial_only
47155,47155,Growth,2025-06-21,active
47156,47156,Starter,2023-03-30,trial_only
47157,47157,Growth,2024-09-29,trial_only
47158,47158,Growth,2024-04-16,trial_only
47159,47159,Starter,2023-09-12,cancelled
47160,47160,Starter,2026-03-14,trial_only
47161,47161,Starter,2024-11-16,active
47162,47162,Growth,2026-01-06,active
47163,47163,Growth,2025-12-21,trial_only
47164,47164,Growth,2024-06-29,trial_only
47165,47165,Starter,2025-11-15,trial_only
47166,47166,Starter,2024-01-27,trial_only
47167,47167,Growth,2023-08-26,trial_only
47168,47168,Business,2023-03-30,trial_only
47169,47169,Growth,2023-05-29,cancelled
47170,47170,Starter,2023-11-17,active
47171,47171,Growth,2024-07-09,trial_only
47172,47172,Growth,2023-10-19,trial_only
47173,47173,Business,2025-05-01,trial_only
47174,47174,Starter,2024-09-06,active
47175,47175,Growth,2024-03-30,active
47176,47176,Growth,2025-03-21,trial_only
47177,47177,Starter,2023-03-12,trial_only
47178,47178,Growth,2023-07-17,trial_only
47179,47179,Starter,2025-08-12,trial_only
47180,47180,Starter,2025-12-03,trial_only
47181,47181,Growth,2025-11-07,trial_only
47182,47182,Starter,2023-12-06,trial_only
47183,47183,Growth,2025-10-21,trial_only
47184,47184,Business,2025-03-04,trial_only
47185,47185,Growth,2023-07-10,trial_only
47186,47186,Growth,2024-09-23,trial_only
47187,47187,Starter,2025-08-21,active
47188,47188,Starter,2024-02-12,trial_only
47189,47189,Growth,2024-01-08,trial_only
47190,47190,Growth,2025-12-30,active
47191,47191,Growth,2025-11-20,trial_only
47192,47192,Starter,2023-07-21,trial_only
47193,47193,Starter,2025-01-30,trial_only
47194,47194,Growth,2023-10-15,trial_only
47195,47195,Starter,2024-05-24,trial_only
47196,47196,Starter,2024-09-13,trial_only
47197,47197,Growth,2023-08-19,trial_only
47198,47198,Starter,2023-05-08,trial_only
47199,47199,Starter,2023-02-14,trial_only
47200,47200,Starter,2023-12-19,trial_only
47201,47201,Starter,2025-09-21,active
47202,47202,Business,2025-12-21,active
47203,47203,Business,2025-07-20,trial_only
47204,47204,Growth,2023-02-25,trial_only
47205,47205,Starter,2024-01-03,trial_only
47206,47206,Starter,2024-09-30,trial_only
47207,47207,Starter,2023-08-04,trial_only
47208,47208,Business,2023-08-19,active
47209,47209,Starter,2024-10-29,trial_only
47210,47210,Starter,2023-08-25,trial_only
47211,47211,Business,2023-08-28,trial_only
47212,47212,Starter,2023-05-14,trial_only
47213,47213,Growth,2026-02-22,trial_only
47214,47214,Business,2024-08-07,trial_only
47215,47215,Starter,2024-05-01,active
47216,47216,Business,2026-02-26,trial_only
47217,47217,Starter,2025-11-27,active
47218,47218,Growth,2024-12-12,trial_only
47219,47219,Starter,2023-08-12,cancelled
47220,47220,Starter,2024-12-09,trial_only
47221,47221,Growth,2024-09-13,trial_only
47222,47222,Starter,2024-03-28,trial_only
47223,47223,Starter,2023-09-18,cancelled
47224,47224,Business,2025-07-15,trial_only
47225,47225,Starter,2025-06-02,trial_only
47226,47226,Business,2023-09-20,active
47227,47227,Starter,2024-02-10,trial_only
47228,47228,Growth,2023-09-17,trial_only
47229,47229,Growth,2025-02-22,trial_only
47230,47230,Growth,2025-04-01,trial_only
47231,47231,Business,2024-10-13,trial_only
47232,47232,Starter,2023-05-20,trial_only
47233,47233,Business,2023-07-31,trial_only
47234,47234,Starter,2023-08-17,active
47235,47235,Growth,2024-04-20,trial_only
47236,47236,Growth,2024-06-27,cancelled
47237,47237,Growth,2024-05-27,active
47238,47238,Starter,2024-02-10,trial_only
47239,47239,Starter,2025-06-03,trial_only
47240,47240,Starter,2023-10-10,trial_only
47241,47241,Starter,2024-03-29,active
47242,47242,Growth,2025-04-16,trial_only
47243,47243,Starter,2025-11-19,trial_only
47244,47244,Growth,2025-12-04,active
47245,47245,Business,2024-08-04,trial_only
47246,47246,Growth,2026-01-16,trial_only
47247,47247,Starter,2024-09-27,trial_only
47248,47248,Starter,2023-11-27,trial_only
47249,47249,Growth,2024-10-24,active
47250,47250,Starter,2025-08-04,trial_only
47251,47251,Starter,2025-05-05,trial_only
47252,47252,Starter,2025-01-26,trial_only
47253,47253,Growth,2026-03-07,trial_only
47254,47254,Growth,2025-05-02,trial_only
47255,47255,Growth,2023-03-16,trial_only
47256,47256,Growth,2024-05-16,trial_only
47257,47257,Starter,2025-01-21,trial_only
47258,47258,Starter,2024-10-13,trial_only
47259,47259,Starter,2026-01-12,trial_only
47260,47260,Growth,2024-08-22,trial_only
47261,47261,Starter,2024-01-30,trial_only
47262,47262,Growth,2023-03-17,trial_only
47263,47263,Growth,2024-03-07,trial_only
47264,47264,Starter,2024-05-02,trial_only
47265,47265,Starter,2024-01-17,trial_only
47266,47266,Starter,2023-12-18,trial_only
47267,47267,Starter,2023-09-28,trial_only
47268,47268,Starter,2024-01-10,trial_only
47269,47269,Growth,2024-09-29,trial_only
47270,47270,Starter,2023-02-03,trial_only
47271,47271,Starter,2024-10-22,trial_only
47272,47272,Starter,2024-12-27,trial_only
47273,47273,Business,2024-03-31,trial_only
47274,47274,Starter,2026-01-31,trial_only
47275,47275,Starter,2024-02-22,trial_only
47276,47276,Starter,2023-05-20,trial_only
47277,47277,Growth,2025-08-09,trial_only
47278,47278,Starter,2023-12-28,trial_only
47279,47279,Growth,2024-04-27,trial_only
47280,47280,Starter,2024-11-23,trial_only
47281,47281,Growth,2024-02-02,trial_only
47282,47282,Growth,2023-12-06,trial_only
47283,47283,Starter,2024-11-01,trial_only
47284,47284,Starter,2024-07-19,trial_only
47285,47285,Starter,2025-05-29,trial_only
47286,47286,Business,2024-07-31,trial_only
47287,47287,Starter,2025-07-04,trial_only
47288,47288,Business,2023-05-11,trial_only
47289,47289,Business,2023-04-08,trial_only
47290,47290,Growth,2024-04-05,trial_only
47291,47291,Starter,2026-02-27,active
47292,47292,Starter,2025-04-03,trial_only
47293,47293,Starter,2023-04-10,trial_only
47294,47294,Starter,2023-07-29,trial_only
47295,47295,Starter,2023-03-15,trial_only
47296,47296,Growth,2025-05-24,active
47297,47297,Growth,2024-12-08,active
47298,47298,Business,2025-04-08,active
47299,47299,Business,2024-01-08,trial_only
47300,47300,Starter,2024-10-28,trial_only
47301,47301,Starter,2023-04-13,trial_only
47302,47302,Business,2026-01-08,trial_only
47303,47303,Business,2025-09-19,active
47304,47304,Starter,2024-07-03,trial_only
47305,47305,Starter,2023-11-06,trial_only
47306,47306,Starter,2026-01-03,trial_only
47307,47307,Growth,2024-07-24,trial_only
47308,47308,Growth,2025-02-01,trial_only
47309,47309,Starter,2026-01-13,trial_only
47310,47310,Starter,2025-07-27,trial_only
47311,47311,Growth,2024-07-14,trial_only
47312,47312,Starter,2025-07-10,trial_only
47313,47313,Growth,2025-04-27,trial_only
47314,47314,Starter,2023-06-02,trial_only
47315,47315,Growth,2024-02-29,trial_only
47316,47316,Growth,2025-07-09,trial_only
47317,47317,Starter,2023-12-10,trial_only
47318,47318,Growth,2023-03-01,trial_only
47319,47319,Starter,2024-11-11,trial_only
47320,47320,Growth,2025-06-07,trial_only
47321,47321,Starter,2023-02-20,trial_only
47322,47322,Business,2024-02-27,trial_only
47323,47323,Starter,2025-02-16,trial_only
47324,47324,Growth,2024-10-18,trial_only
47325,47325,Business,2025-01-26,active
47326,47326,Starter,2024-01-01,trial_only
47327,47327,Growth,2024-11-24,trial_only
47328,47328,Growth,2023-06-18,trial_only
47329,47329,Business,2023-07-31,active
47330,47330,Growth,2023-03-24,trial_only
47331,47331,Starter,2025-05-18,trial_only
47332,47332,Starter,2026-01-13,trial_only
47333,47333,Starter,2026-03-02,trial_only
47334,47334,Growth,2025-03-24,trial_only
47335,47335,Starter,2024-02-02,trial_only
47336,47336,Growth,2025-11-02,trial_only
47337,47337,Growth,2023-12-06,trial_only
47338,47338,Business,2024-07-17,trial_only
47339,47339,Growth,2023-05-13,cancelled
47340,47340,Starter,2024-06-12,trial_only
47341,47341,Growth,2024-12-04,trial_only
47342,47342,Starter,2025-09-20,trial_only
47343,47343,Starter,2025-11-21,trial_only
47344,47344,Starter,2023-11-18,active
47345,47345,Growth,2024-01-20,trial_only
47346,47346,Starter,2023-02-12,trial_only
47347,47347,Growth,2025-06-23,active
47348,47348,Growth,2025-06-15,trial_only
47349,47349,Growth,2024-10-15,trial_only
47350,47350,Starter,2024-09-24,active
47351,47351,Growth,2023-08-18,trial_only
47352,47352,Starter,2025-06-03,trial_only
47353,47353,Starter,2024-07-07,trial_only
47354,47354,Growth,2023-07-06,active
47355,47355,Starter,2025-03-29,active
47356,47356,Growth,2024-11-01,trial_only
47357,47357,Starter,2023-11-27,trial_only
47358,47358,Growth,2024-04-30,trial_only
47359,47359,Starter,2025-11-26,trial_only
47360,47360,Starter,2023-08-09,trial_only
47361,47361,Business,2026-01-20,trial_only
47362,47362,Growth,2024-01-27,trial_only
47363,47363,Growth,2024-12-06,trial_only
47364,47364,Starter,2025-05-18,trial_only
47365,47365,Growth,2024-02-02,trial_only
47366,47366,Starter,2023-06-15,active
47367,47367,Business,2024-01-14,trial_only
47368,47368,Growth,2023-12-16,trial_only
47369,47369,Starter,2023-10-29,trial_only
47370,47370,Growth,2025-07-27,trial_only
47371,47371,Growth,2023-12-04,trial_only
47372,47372,Growth,2024-03-16,trial_only
47373,47373,Growth,2024-11-10,trial_only
47374,47374,Starter,2025-03-26,trial_only
47375,47375,Starter,2024-02-26,trial_only
47376,47376,Growth,2023-12-29,cancelled
47377,47377,Starter,2025-04-15,trial_only
47378,47378,Starter,2023-06-08,trial_only
47379,47379,Starter,2024-03-11,active
47380,47380,Growth,2023-09-07,trial_only
47381,47381,Starter,2024-10-27,trial_only
47382,47382,Growth,2025-03-05,trial_only
47383,47383,Starter,2023-10-19,trial_only
47384,47384,Growth,2024-02-21,trial_only
47385,47385,Starter,2024-10-30,cancelled
47386,47386,Growth,2024-11-06,active
47387,47387,Growth,2024-05-17,trial_only
47388,47388,Growth,2025-12-09,trial_only
47389,47389,Growth,2026-01-06,trial_only
47390,47390,Growth,2026-02-26,trial_only
47391,47391,Growth,2024-01-23,trial_only
47392,47392,Starter,2025-06-20,active
47393,47393,Starter,2026-03-09,active
47394,47394,Business,2023-11-30,cancelled
47395,47395,Growth,2024-09-23,trial_only
47396,47396,Growth,2023-05-13,trial_only
47397,47397,Starter,2025-02-20,trial_only
47398,47398,Starter,2023-09-15,trial_only
47399,47399,Growth,2025-07-11,cancelled
47400,47400,Starter,2024-07-12,trial_only
47401,47401,Starter,2024-09-25,trial_only
47402,47402,Starter,2023-04-22,trial_only
47403,47403,Growth,2023-11-15,trial_only
47404,47404,Growth,2025-10-02,trial_only
47405,47405,Starter,2024-09-23,trial_only
47406,47406,Starter,2025-06-02,trial_only
47407,47407,Starter,2025-03-30,trial_only
47408,47408,Starter,2023-05-14,active
47409,47409,Growth,2025-08-29,trial_only
47410,47410,Business,2023-08-07,trial_only
47411,47411,Starter,2023-02-18,active
47412,47412,Business,2024-06-16,trial_only
47413,47413,Business,2024-07-26,trial_only
47414,47414,Growth,2024-02-25,cancelled
47415,47415,Starter,2024-01-05,trial_only
47416,47416,Growth,2026-01-26,active
47417,47417,Growth,2023-05-09,trial_only
47418,47418,Growth,2024-09-14,trial_only
47419,47419,Starter,2023-01-26,trial_only
47420,47420,Growth,2023-11-28,trial_only
47421,47421,Growth,2024-08-25,active
47422,47422,Business,2024-12-06,trial_only
47423,47423,Starter,2023-03-19,trial_only
47424,47424,Starter,2023-01-25,trial_only
47425,47425,Starter,2024-05-28,trial_only
47426,47426,Growth,2025-09-25,active
47427,47427,Starter,2025-07-22,cancelled
47428,47428,Starter,2023-06-20,trial_only
47429,47429,Growth,2023-07-06,trial_only
47430,47430,Growth,2023-09-09,trial_only
47431,47431,Growth,2026-03-01,trial_only
47432,47432,Business,2023-09-12,trial_only
47433,47433,Starter,2024-02-05,trial_only
47434,47434,Growth,2024-08-07,trial_only
47435,47435,Starter,2023-07-04,active
47436,47436,Growth,2024-03-11,cancelled
47437,47437,Growth,2025-11-27,active
47438,47438,Business,2023-11-07,trial_only
47439,47439,Growth,2023-08-24,trial_only
47440,47440,Starter,2023-09-06,trial_only
47441,47441,Growth,2025-07-12,trial_only
47442,47442,Starter,2024-05-03,trial_only
47443,47443,Growth,2024-05-10,trial_only
47444,47444,Starter,2026-02-10,trial_only
47445,47445,Starter,2025-03-03,trial_only
47446,47446,Starter,2023-07-27,trial_only
47447,47447,Starter,2025-04-14,trial_only
47448,47448,Starter,2023-11-30,trial_only
47449,47449,Starter,2024-03-28,active
47450,47450,Growth,2024-10-14,trial_only
47451,47451,Starter,2023-04-11,trial_only
47452,47452,Business,2024-07-30,trial_only
47453,47453,Business,2025-12-18,trial_only
47454,47454,Growth,2023-09-21,trial_only
47455,47455,Starter,2025-03-02,active
47456,47456,Business,2023-02-07,trial_only
47457,47457,Starter,2025-02-17,trial_only
47458,47458,Starter,2023-08-15,active
47459,47459,Growth,2025-08-02,trial_only
47460,47460,Starter,2024-12-17,trial_only
47461,47461,Starter,2025-11-04,trial_only
47462,47462,Starter,2025-01-11,trial_only
47463,47463,Business,2024-08-14,trial_only
47464,47464,Starter,2024-10-01,trial_only
47465,47465,Starter,2025-12-12,trial_only
47466,47466,Starter,2025-06-23,trial_only
47467,47467,Starter,2024-01-20,trial_only
47468,47468,Starter,2025-03-01,cancelled
47469,47469,Starter,2024-03-22,trial_only
47470,47470,Growth,2023-05-18,trial_only
47471,47471,Starter,2025-12-01,trial_only
47472,47472,Starter,2024-08-20,trial_only
47473,47473,Growth,2023-01-18,active
47474,47474,Growth,2025-05-17,trial_only
47475,47475,Starter,2026-01-15,trial_only
47476,47476,Business,2023-06-09,trial_only
47477,47477,Starter,2023-03-28,active
47478,47478,Growth,2025-12-17,trial_only
47479,47479,Growth,2025-03-01,trial_only
47480,47480,Growth,2024-02-28,active
47481,47481,Starter,2024-01-12,active
47482,47482,Business,2026-03-08,trial_only
47483,47483,Growth,2023-11-22,trial_only
47484,47484,Starter,2023-07-07,trial_only
47485,47485,Starter,2024-05-04,trial_only
47486,47486,Starter,2025-04-29,trial_only
47487,47487,Starter,2025-04-19,trial_only
47488,47488,Starter,2025-12-28,trial_only
47489,47489,Starter,2026-02-14,trial_only
47490,47490,Starter,2024-07-04,trial_only
47491,47491,Starter,2024-08-11,cancelled
47492,47492,Growth,2024-09-17,active
47493,47493,Growth,2025-04-02,cancelled
47494,47494,Starter,2023-06-21,trial_only
47495,47495,Starter,2025-11-12,cancelled
47496,47496,Business,2024-04-18,active
47497,47497,Starter,2024-03-07,trial_only
47498,47498,Growth,2023-12-01,trial_only
47499,47499,Business,2026-02-21,trial_only
47500,47500,Starter,2023-04-13,trial_only
47501,47501,Business,2024-12-21,cancelled
47502,47502,Starter,2023-01-20,trial_only
47503,47503,Growth,2025-01-12,trial_only
47504,47504,Starter,2025-10-02,trial_only
47505,47505,Growth,2024-06-10,trial_only
47506,47506,Starter,2024-08-19,active
47507,47507,Growth,2025-05-01,cancelled
47508,47508,Starter,2024-08-28,cancelled
47509,47509,Growth,2024-03-01,trial_only
47510,47510,Business,2024-08-03,active
47511,47511,Growth,2024-02-01,trial_only
47512,47512,Growth,2025-03-16,trial_only
47513,47513,Growth,2024-09-21,trial_only
47514,47514,Growth,2023-11-26,trial_only
47515,47515,Starter,2024-01-16,active
47516,47516,Business,2026-01-05,active
47517,47517,Business,2025-04-16,trial_only
47518,47518,Starter,2023-05-20,trial_only
47519,47519,Starter,2025-09-12,trial_only
47520,47520,Growth,2024-10-29,active
47521,47521,Starter,2023-02-26,trial_only
47522,47522,Starter,2025-11-15,trial_only
47523,47523,Business,2023-09-12,active
47524,47524,Growth,2024-01-19,trial_only
47525,47525,Starter,2024-02-25,trial_only
47526,47526,Starter,2023-08-16,trial_only
47527,47527,Starter,2023-05-04,cancelled
47528,47528,Starter,2023-07-11,trial_only
47529,47529,Starter,2023-02-21,trial_only
47530,47530,Growth,2025-09-26,trial_only
47531,47531,Starter,2024-08-07,trial_only
47532,47532,Growth,2025-09-03,trial_only
47533,47533,Growth,2025-09-28,trial_only
47534,47534,Growth,2023-06-25,trial_only
47535,47535,Starter,2025-07-17,trial_only
47536,47536,Business,2023-03-31,trial_only
47537,47537,Growth,2023-02-21,trial_only
47538,47538,Starter,2024-07-16,trial_only
47539,47539,Starter,2024-03-28,trial_only
